Ano,Localidade,Crimes de Ameaça ,Crimes de Estelionato ,Crimes de Estupro ,Crimes de Furto ,Crimes de Lesão Corporal ,Crimes de Roubo ,Furtos de Veículos ,Ocorrências Envolvendo Tráfico de Drogas ,Ocorrências Envolvendo Uso/Consumo de Drogas ,Perturbação do Sossego/Tranquilidade 
2023.0,Cruzeiro do Iguaçu,65.0,27.0,1.0,59.0,51.0,2.0,2.0,1.0,4.0,25.0
2018.0,Cruzeiro do Oeste,307.0,51.0,16.0,399.0,229.0,28.0,28.0,82.0,156.0,80.0
2019.0,Cruzeiro do Oeste,296.0,73.0,14.0,310.0,214.0,29.0,5.0,63.0,148.0,77.0
2020.0,Cruzeiro do Oeste,267.0,165.0,16.0,314.0,170.0,25.0,17.0,66.0,78.0,46.0
2021.0,Cruzeiro do Oeste,229.0,150.0,11.0,360.0,185.0,40.0,26.0,63.0,43.0,37.0
2022.0,Cruzeiro do Oeste,240.0,158.0,8.0,269.0,190.0,25.0,18.0,46.0,47.0,66.0
2023.0,Cruzeiro do Oeste,315.0,219.0,26.0,266.0,193.0,15.0,20.0,32.0,73.0,89.0
2018.0,Cruzeiro do Sul,45.0,14.0,7.0,60.0,26.0,4.0,2.0,6.0,4.0,7.0
2019.0,Cruzeiro do Sul,46.0,8.0,1.0,53.0,30.0,4.0,2.0,2.0,1.0,12.0
2020.0,Cruzeiro do Sul,37.0,12.0,2.0,49.0,16.0,3.0,3.0,4.0,5.0,3.0
2021.0,Cruzeiro do Sul,27.0,17.0,3.0,53.0,14.0,3.0,1.0,1.0,1.0,4.0
2022.0,Cruzeiro do Sul,27.0,23.0,1.0,70.0,15.0,3.0,2.0,3.0,1.0,5.0
2023.0,Cruzeiro do Sul,31.0,21.0,4.0,48.0,16.0,8.0,2.0,3.0,1.0,7.0
2018.0,Cruzmaltina,25.0,1.0,2.0,44.0,9.0,3.0,5.0,1.0,4.0,1.0
2019.0,Cruzmaltina,16.0,4.0,1.0,29.0,8.0,7.0,1.0,1.0,2.0,6.0
2020.0,Cruzmaltina,23.0,9.0,2.0,27.0,9.0,2.0,1.0,1.0,1.0,4.0
2021.0,Cruzmaltina,27.0,7.0,2.0,17.0,10.0,2.0,1.0,1.0,2.0,4.0
2022.0,Cruzmaltina,8.0,10.0,3.0,25.0,8.0,3.0,1.0,1.0,1.0,9.0
2023.0,Cruzmaltina,17.0,12.0,1.0,18.0,15.0,2.0,1.0,3.0,2.0,1.0
2018.0,Curitiba,16.028,8.716,875.0,43.886,7.968,25.397,4.872,1.57,3.53,5.178
2019.0,Curitiba,17.293,11.224,1.015,38.012,8.489,19.954,4.792,1.584,3.458,5.96
2020.0,Curitiba,14.536,18.96,723.0,36.192,7.147,12.993,3.582,1.975,3.38,8.128
2021.0,Curitiba,13.854,35.819,764.0,41.884,6.984,9.317,2.853,2.133,3.061,7.673
2022.0,Curitiba,13.486,40.861,795.0,53.242,7.65,9.332,3.974,1.378,2.062,7.887
2023.0,Curitiba,15.404,38.938,803.0,50.799,8.379,9.46,3.747,1.766,3.367,10.865
2018.0,Curiúva,148.0,10.0,12.0,156.0,93.0,32.0,22.0,13.0,14.0,32.0
2019.0,Curiúva,149.0,18.0,9.0,206.0,82.0,22.0,19.0,10.0,16.0,23.0
2020.0,Curiúva,117.0,50.0,13.0,177.0,71.0,19.0,10.0,4.0,16.0,12.0
2021.0,Curiúva,111.0,73.0,10.0,139.0,64.0,35.0,7.0,3.0,7.0,11.0
2022.0,Curiúva,123.0,64.0,7.0,155.0,75.0,15.0,11.0,7.0,7.0,19.0
2023.0,Curiúva,130.0,62.0,10.0,100.0,92.0,17.0,6.0,2.0,33.0,30.0
2018.0,Cândido de Abreu,83.0,19.0,5.0,99.0,60.0,16.0,8.0,6.0,5.0,11.0
2019.0,Cândido de Abreu,109.0,24.0,18.0,85.0,68.0,10.0,11.0,4.0,6.0,23.0
2020.0,Cândido de Abreu,68.0,24.0,10.0,72.0,34.0,5.0,3.0,5.0,6.0,29.0
2021.0,Cândido de Abreu,89.0,39.0,9.0,89.0,47.0,7.0,5.0,4.0,9.0,21.0
2022.0,Cândido de Abreu,91.0,65.0,22.0,85.0,66.0,1.0,4.0,4.0,4.0,9.0
2023.0,Cândido de Abreu,103.0,55.0,16.0,103.0,60.0,7.0,7.0,6.0,2.0,4.0
2018.0,Céu Azul,88.0,24.0,8.0,134.0,52.0,9.0,5.0,38.0,14.0,27.0
2019.0,Céu Azul,80.0,35.0,6.0,111.0,45.0,18.0,24.0,39.0,8.0,12.0
2020.0,Céu Azul,65.0,38.0,4.0,91.0,31.0,9.0,10.0,48.0,7.0,12.0
2021.0,Céu Azul,55.0,60.0,4.0,90.0,34.0,17.0,17.0,25.0,5.0,16.0
2022.0,Céu Azul,66.0,81.0,9.0,90.0,41.0,19.0,13.0,49.0,7.0,15.0
2023.0,Céu Azul,84.0,68.0,14.0,107.0,37.0,17.0,10.0,37.0,7.0,14.0
2018.0,Diamante D'Oeste,17.0,6.0,1.0,36.0,16.0,4.0,7.0,2.0,2.0,6.0
2019.0,Diamante D'Oeste,22.0,8.0,2.0,48.0,11.0,4.0,7.0,1.0,2.0,1.0
2020.0,Diamante D'Oeste,23.0,7.0,3.0,17.0,10.0,1.0,1.0,3.0,2.0,4.0
2021.0,Diamante D'Oeste,22.0,18.0,2.0,38.0,18.0,2.0,6.0,6.0,7.0,6.0
2022.0,Diamante D'Oeste,43.0,20.0,7.0,41.0,27.0,4.0,1.0,3.0,2.0,7.0
2023.0,Diamante D'Oeste,42.0,27.0,2.0,28.0,33.0,4.0,5.0,17.0,2.0,10.0
2018.0,Diamante do Norte,27.0,2.0,2.0,61.0,28.0,15.0,1.0,2.0,5.0,5.0
2019.0,Diamante do Norte,25.0,4.0,1.0,39.0,23.0,16.0,3.0,4.0,2.0,18.0
2020.0,Diamante do Norte,26.0,11.0,4.0,61.0,32.0,15.0,1.0,3.0,3.0,4.0
2021.0,Diamante do Norte,43.0,23.0,1.5,57.0,21.0,12.0,1.0,1.0,3.0,21.0
2022.0,Diamante do Norte,30.0,27.0,1.0,64.0,16.0,4.0,1.0,4.0,1.0,20.0
2023.0,Diamante do Norte,47.0,23.0,1.5,38.0,23.0,2.0,1.0,3.0,4.0,18.0
2018.0,Diamante do Sul,25.0,2.0,2.0,29.0,15.0,1.0,2.0,1.0,1.0,3.0
2019.0,Diamante do Sul,35.0,1.0,4.0,20.0,18.0,1.0,1.0,1.0,1.0,2.0
2020.0,Diamante do Sul,14.0,7.0,2.0,14.0,10.0,1.0,2.0,1.0,1.0,3.0
2021.0,Diamante do Sul,11.0,4.0,2.0,21.0,8.0,1.0,1.0,1.0,1.0,3.0
2022.0,Diamante do Sul,25.0,9.0,2.0,31.0,10.0,1.0,1.0,1.0,1.0,1.0
2023.0,Diamante do Sul,30.0,6.0,2.0,23.0,10.0,1.0,1.0,1.0,1.0,3.0
2018.0,Dois Vizinhos,608.0,90.0,38.0,596.0,288.0,55.0,43.0,22.0,83.0,223.0
2019.0,Dois Vizinhos,578.0,106.0,40.0,530.0,282.0,27.0,49.0,37.0,91.0,353.0
2020.0,Dois Vizinhos,512.0,201.0,27.0,430.0,272.0,18.0,25.0,41.0,121.0,293.0
2021.0,Dois Vizinhos,599.0,336.0,28.0,512.0,273.0,21.0,39.0,39.0,75.0,270.0
2022.0,Dois Vizinhos,585.0,492.0,23.0,703.0,313.0,26.0,53.0,34.0,38.0,238.0
2023.0,Dois Vizinhos,652.0,485.0,37.0,491.0,317.0,21.0,47.0,38.0,56.0,273.0
2018.0,Douradina,73.0,14.0,7.0,73.0,61.0,2.0,9.0,4.0,6.0,12.0
2019.0,Douradina,82.0,23.0,10.0,62.0,56.0,9.0,6.0,7.0,8.0,6.0
2020.0,Douradina,116.0,28.0,3.0,71.0,72.0,2.0,6.0,7.0,7.0,13.0
2021.0,Douradina,100.0,57.0,7.0,39.0,65.0,2.0,6.0,2.0,2.0,16.0
2022.0,Douradina,86.0,69.0,5.0,66.0,53.0,7.0,6.0,1.0,2.0,12.0
2023.0,Douradina,91.0,86.0,2.0,46.0,46.0,1.0,3.0,7.0,3.0,23.0
2018.0,Doutor Camargo,52.0,6.0,4.0,71.0,24.0,4.0,5.0,5.0,3.0,10.0
2019.0,Doutor Camargo,45.0,15.0,3.0,96.0,33.0,4.0,6.0,6.0,2.0,10.0
2020.0,Doutor Camargo,50.0,20.0,3.0,69.0,28.0,7.0,4.0,6.0,1.0,8.0
2021.0,Doutor Camargo,38.0,29.0,1.0,77.0,17.0,6.0,5.0,5.0,2.0,5.0
2022.0,Doutor Camargo,48.0,41.0,2.0,96.0,27.0,9.0,3.0,2.0,2.0,8.0
2023.0,Doutor Camargo,51.0,73.0,3.0,85.0,37.0,7.0,7.0,4.0,9.0,7.0
2018.0,Doutor Ulysses,25.0,3.0,3.0,31.0,9.0,2.0,3.0,1.0,1.0,1.0
2019.0,Doutor Ulysses,24.0,3.0,2.0,23.0,8.0,2.0,1.0,1.0,1.5,1.0
2020.0,Doutor Ulysses,22.0,7.0,2.0,17.0,10.0,3.0,2.0,1.0,1.5,3.0
2021.0,Doutor Ulysses,28.0,6.0,2.0,30.0,5.0,1.0,2.0,1.0,1.5,4.0
2022.0,Doutor Ulysses,23.0,5.0,1.0,21.0,6.0,2.0,2.0,1.0,1.5,4.0
2023.0,Doutor Ulysses,19.0,9.0,4.0,10.0,5.0,1.0,2.0,1.0,2.0,4.0
2018.0,Engenheiro Beltrão,119.0,37.0,6.0,150.0,68.0,23.0,8.0,25.0,31.0,17.0
2019.0,Engenheiro Beltrão,165.0,27.0,8.0,167.0,87.0,14.0,7.0,22.0,43.0,21.0
2020.0,Engenheiro Beltrão,147.0,57.0,10.0,109.0,89.0,24.0,4.0,18.0,25.0,23.0
2021.0,Engenheiro Beltrão,164.0,89.0,6.0,128.0,73.0,21.0,10.0,8.0,25.0,37.0
2022.0,Engenheiro Beltrão,145.0,95.0,3.0,142.0,77.0,17.0,8.0,3.0,15.0,29.0
2023.0,Engenheiro Beltrão,168.0,111.0,5.0,142.0,77.0,16.0,4.0,7.0,31.0,43.0
2018.0,Entre Rios do Oeste,35.0,5.0,3.0,44.0,18.0,1.0,2.0,1.0,2.0,9.0
2019.0,Entre Rios do Oeste,29.0,5.0,2.0,34.0,18.0,5.0,6.0,4.0,3.0,4.0
2020.0,Entre Rios do Oeste,27.0,18.0,1.0,39.0,24.0,3.0,4.0,3.0,2.0,10.0
2021.0,Entre Rios do Oeste,45.0,29.0,4.0,37.0,22.0,1.0,5.0,5.0,2.0,14.0
2022.0,Entre Rios do Oeste,56.0,24.0,2.0,43.0,36.0,3.0,8.0,4.0,6.0,11.0
2023.0,Entre Rios do Oeste,46.0,31.0,6.0,23.0,28.0,3.0,3.0,4.0,2.0,19.0
2018.0,Enéas Marques,68.0,9.0,1.0,54.0,35.0,5.0,10.0,2.0,5.0,14.0
2019.0,Enéas Marques,63.0,13.0,4.0,35.0,31.0,1.0,5.0,1.0,1.0,24.0
2020.0,Enéas Marques,61.0,13.0,5.0,47.0,42.0,1.0,3.0,1.0,1.0,23.0
2021.0,Enéas Marques,69.0,26.0,5.0,30.0,44.0,1.0,1.0,1.0,1.0,9.0
2022.0,Enéas Marques,50.0,32.0,4.0,30.0,21.0,1.0,3.0,1.0,1.0,2.0
2023.0,Enéas Marques,64.0,39.0,12.0,49.0,36.0,1.0,2.0,3.0,1.0,8.0
2018.0,Esperança Nova,17.0,1.0,2.0,14.0,12.0,3.0,1.0,1.0,1.0,1.0
2019.0,Esperança Nova,7.0,1.0,3.0,10.0,6.0,2.0,1.0,1.0,1.0,1.0
2020.0,Esperança Nova,7.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0
2021.0,Esperança Nova,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
2022.0,Esperança Nova,8.0,8.0,1.0,10.0,12.0,2.0,1.0,1.0,1.0,1.0
2023.0,Esperança Nova,16.0,10.0,2.0,10.0,14.0,2.0,1.0,1.0,1.0,2.0
2018.0,Espigão Alto do Iguaçu,47.0,1.0,4.0,49.0,15.0,5.0,2.0,1.0,1.0,4.0
2019.0,Espigão Alto do Iguaçu,29.0,5.0,2.0,40.0,25.0,2.0,1.0,1.0,1.0,4.0
2020.0,Espigão Alto do Iguaçu,39.0,9.0,3.0,40.0,24.0,1.0,1.0,1.0,1.0,2.0
2021.0,Espigão Alto do Iguaçu,32.0,11.0,5.0,49.0,19.0,2.0,1.0,4.0,1.0,2.0
2022.0,Espigão Alto do Iguaçu,46.0,11.0,3.0,35.0,30.0,3.0,1.0,1.0,1.0,10.0
2023.0,Espigão Alto do Iguaçu,42.0,14.0,4.0,19.0,16.0,3.0,1.0,1.0,1.0,7.0
2018.0,Estado do Paraná,110.917,29.856,6.691,172.033,64.417,60.096,17.678,11.869,16.172,28.994
2019.0,Estado do Paraná,115.578,40.701,6.828,156.034,67.923,48.824,16.022,12.414,15.063,31.85
2020.0,Estado do Paraná,96.935,70.423,5.824,140.62,58.325,33.295,12.094,13.833,12.81,34.309
2021.0,Estado do Paraná,97.664,117.279,5.923,157.406,58.99,26.649,11.681,12.414,11.415,31.85
2022.0,Estado do Paraná,98.06,141.787,6.485,177.833,60.959,25.551,13.8,10.09,8.898,31.52
2023.0,Estado do Paraná,111.532,144.182,6.945,163.314,68.715,23.587,12.524,12.21,13.344,40.192
2018.0,Farol,24.0,5.0,3.0,28.0,12.0,5.0,3.0,2.0,1.0,1.0
2019.0,Farol,12.0,2.0,2.0,22.0,19.0,6.0,3.0,2.0,1.5,1.0
2020.0,Farol,18.0,5.0,2.0,34.0,13.0,2.0,6.0,2.0,2.0,2.0
2021.0,Farol,11.0,10.0,3.0,26.0,16.0,6.0,5.0,2.0,1.5,1.0
2022.0,Farol,32.0,10.0,2.0,40.0,27.0,6.0,1.0,1.0,2.0,4.0
2023.0,Farol,23.0,11.0,2.0,17.0,17.0,4.0,3.0,2.0,1.0,6.0
2018.0,Faxinal,198.0,42.0,10.0,344.0,137.0,52.0,22.0,23.0,20.0,23.0
2019.0,Faxinal,197.0,37.0,16.0,240.0,156.0,24.0,18.0,48.0,18.0,37.0
2020.0,Faxinal,201.0,52.0,17.0,160.0,143.0,20.0,9.0,41.0,7.0,54.0
2021.0,Faxinal,228.0,69.0,14.0,173.0,113.0,13.0,18.0,41.0,17.0,42.0
2022.0,Faxinal,234.0,67.0,23.0,134.0,143.0,20.0,11.0,50.0,18.0,46.0
2023.0,Faxinal,221.0,101.0,14.0,135.0,166.0,21.0,13.0,26.0,31.0,49.0
2018.0,Fazenda Rio Grande,1.448,289.0,77.0,1.443,768.0,942.0,106.0,103.0,109.0,170.0
2019.0,Fazenda Rio Grande,1.544,442.0,83.0,1.546,855.0,747.0,137.0,89.0,115.0,474.0
2020.0,Fazenda Rio Grande,1.303,829.0,94.0,1.73,793.0,634.0,92.0,203.0,113.0,386.0
2021.0,Fazenda Rio Grande,1.408,1.619,88.0,1.742,760.0,443.0,104.0,122.0,87.0,278.0
2022.0,Fazenda Rio Grande,1.355,1.755,103.0,1.919,840.0,430.0,198.0,106.0,57.0,807.0
2023.0,Fazenda Rio Grande,1.442,1.918,101.0,1.674,888.0,402.0,130.0,117.0,120.0,1.472
2018.0,Fernandes Pinheiro,66.0,3.0,6.0,31.0,33.0,7.0,1.5,1.0,1.0,14.0
2019.0,Fernandes Pinheiro,57.0,5.0,6.0,37.0,23.0,5.0,1.5,2.0,1.0,27.0
2020.0,Fernandes Pinheiro,64.0,16.0,9.0,41.0,30.0,5.0,1.0,2.0,1.0,22.0
2021.0,Fernandes Pinheiro,51.0,23.0,2.0,45.0,14.0,2.0,2.0,2.0,1.0,7.0
2022.0,Fernandes Pinheiro,41.0,22.0,12.0,26.0,28.0,2.0,3.0,2.0,1.0,4.0
2023.0,Fernandes Pinheiro,46.0,18.0,3.0,22.0,22.0,3.0,1.0,4.0,1.0,20.0
2018.0,Figueira,78.0,7.0,6.0,80.0,57.0,8.0,4.0,2.0,2.0,16.0
2019.0,Figueira,61.0,9.0,5.0,89.0,44.0,4.0,3.0,5.0,11.0,6.0
2020.0,Figueira,71.0,18.0,3.0,71.0,52.0,8.0,3.5,3.0,2.0,15.0
2021.0,Figueira,59.0,37.0,9.0,96.0,40.0,16.0,6.0,1.0,3.0,13.0
2022.0,Figueira,83.0,47.0,4.0,104.0,47.0,8.0,1.0,1.0,5.0,25.0
2023.0,Figueira,79.0,46.0,5.0,76.0,46.0,1.0,3.5,2.0,6.0,10.0
2018.0,Flor da Serra do Sul,59.0,8.0,5.0,53.0,29.0,1.5,2.0,1.0,5.0,21.0
2019.0,Flor da Serra do Sul,51.0,14.0,6.0,36.0,33.0,1.5,2.0,1.0,4.0,17.0
2020.0,Flor da Serra do Sul,46.0,22.0,2.0,38.0,29.0,1.5,3.0,1.0,1.0,11.0
2021.0,Flor da Serra do Sul,51.0,34.0,6.0,38.0,37.0,2.0,2.0,1.0,2.5,15.0
2022.0,Flor da Serra do Sul,50.0,30.0,8.0,44.0,17.0,1.5,4.0,1.0,1.0,6.0
2023.0,Flor da Serra do Sul,48.0,22.0,4.0,35.0,20.0,1.0,2.0,3.0,2.5,8.0
2018.0,Floraí,40.0,3.0,4.0,40.0,20.0,8.0,3.0,8.0,9.0,2.0
2019.0,Floraí,25.0,6.0,2.0,36.0,32.0,6.0,1.0,1.0,5.0,6.0
2020.0,Floraí,38.0,10.0,1.0,45.0,23.0,8.0,2.0,1.0,1.0,11.0
2021.0,Floraí,36.0,28.0,3.0,71.0,20.0,10.0,1.0,3.0,1.0,6.0
2022.0,Floraí,23.0,34.0,1.0,85.0,41.0,6.0,7.0,1.0,3.0,7.0
2023.0,Floraí,47.0,39.0,2.0,66.0,43.0,2.0,4.0,2.0,3.0,5.0
2018.0,Floresta,47.0,11.0,7.0,39.0,48.0,2.0,6.0,8.0,7.0,4.0
2019.0,Floresta,57.0,17.0,7.0,89.0,50.0,5.0,2.0,5.0,2.0,10.0
2020.0,Floresta,63.0,23.0,5.0,65.0,32.0,8.0,2.0,12.0,5.0,15.0
2021.0,Floresta,97.0,62.0,7.0,99.0,58.0,7.0,4.0,11.0,5.0,20.0
2022.0,Floresta,71.0,89.0,5.0,158.0,63.0,12.0,12.0,17.0,3.0,11.0
2023.0,Floresta,89.0,98.0,10.0,133.0,70.0,23.0,9.0,25.0,11.0,14.0
2018.0,Florestópolis,72.0,20.0,4.0,122.0,42.0,21.0,5.0,16.0,7.0,20.0
2019.0,Florestópolis,78.0,13.0,6.0,67.0,52.0,21.0,1.0,12.0,15.0,13.0
2020.0,Florestópolis,78.0,55.0,6.0,80.0,36.0,21.0,7.0,14.0,12.0,14.0
2021.0,Florestópolis,83.0,58.0,3.0,105.0,65.0,18.0,5.0,16.0,3.0,5.0
2022.0,Florestópolis,61.0,54.0,7.0,112.0,51.0,5.0,2.0,12.0,6.0,14.0
2023.0,Florestópolis,86.0,69.0,6.0,68.0,75.0,6.0,3.0,16.0,3.0,10.0
2018.0,Flórida,21.0,2.0,1.0,28.0,16.0,5.0,4.0,1.0,1.0,3.0
2019.0,Flórida,15.0,3.0,1.0,27.0,13.0,2.5,1.0,1.0,1.0,2.0
2020.0,Flórida,26.0,9.0,1.0,28.0,12.0,1.0,2.0,1.0,1.0,10.0
2021.0,Flórida,16.0,21.0,1.0,31.0,1.0,3.0,1.0,1.0,1.0,3.0
2022.0,Flórida,18.0,12.0,2.0,26.0,5.0,2.0,2.0,1.0,1.0,6.0
2023.0,Flórida,15.0,25.0,2.0,12.0,5.0,2.5,2.0,1.0,1.0,3.0
2018.0,Formosa do Oeste,69.0,6.0,3.0,66.0,26.0,4.0,8.0,6.0,7.0,12.0
2019.0,Formosa do Oeste,67.0,18.0,8.0,54.0,30.0,5.0,7.0,3.0,4.0,15.0
2020.0,Formosa do Oeste,73.0,31.0,5.0,51.0,34.0,4.0,6.0,8.0,2.0,18.0
2021.0,Formosa do Oeste,57.0,39.0,4.0,52.0,34.0,2.0,5.0,2.0,3.0,7.0
2022.0,Formosa do Oeste,64.0,40.0,4.0,87.0,33.0,1.0,10.0,6.0,1.0,5.0
2023.0,Formosa do Oeste,45.0,56.0,5.0,83.0,36.0,3.0,9.0,3.0,8.0,10.0
2018.0,Foz do Iguaçu,3.404,764.0,156.0,4.48,2.165,1.93,763.0,279.0,313.0,1.988
2019.0,Foz do Iguaçu,3.554,1.334,149.0,4.307,2.308,1.584,718.0,361.0,338.0,1.846
2020.0,Foz do Iguaçu,2.895,1.927,136.0,3.582,1.983,1.123,413.0,366.0,211.0,1.375
2021.0,Foz do Iguaçu,2.929,3.091,145.0,3.641,1.906,1.073,638.0,368.0,174.0,1.469
2022.0,Foz do Iguaçu,2.801,3.864,143.0,4.228,1.835,1.117,455.0,367.0,186.0,1.043
2023.0,Foz do Iguaçu,2.946,4.091,157.0,4.882,1.91,1.002,535.0,368.0,157.0,1.001
2018.0,Foz do Jordão,68.0,4.0,3.0,89.0,46.0,2.0,2.0,3.0,5.0,23.0
2019.0,Foz do Jordão,62.0,8.0,5.0,28.0,45.0,2.0,1.0,1.0,3.0,16.0
2020.0,Foz do Jordão,51.0,18.0,3.0,33.0,37.0,1.5,1.0,2.0,4.0,12.0
2021.0,Foz do Jordão,46.0,13.0,8.0,35.0,31.0,1.0,1.0,1.0,3.0,15.0
2022.0,Foz do Jordão,39.0,22.0,4.0,32.0,30.0,1.0,1.0,1.5,1.0,11.0
2023.0,Foz do Jordão,32.0,24.0,5.0,32.0,42.0,1.5,2.0,1.5,1.0,8.0
2018.0,Francisco Alves,62.0,1.0,3.0,62.0,49.0,35.0,8.0,4.0,4.0,7.0
2019.0,Francisco Alves,56.0,9.0,5.0,48.0,47.0,16.0,4.0,3.0,1.0,4.0
2020.0,Francisco Alves,54.0,14.0,3.0,40.0,46.0,6.0,5.0,6.0,1.0,11.0
2021.0,Francisco Alves,58.0,43.0,4.0,53.0,40.0,5.0,5.0,11.0,5.0,9.0
2022.0,Francisco Alves,80.0,49.0,7.0,60.0,61.0,9.0,5.0,10.0,3.0,15.0
2023.0,Francisco Alves,59.0,52.0,3.0,56.0,60.0,11.0,3.0,10.0,3.0,16.0
2018.0,Francisco Beltrão,1.341,255.0,59.0,1.181,712.0,107.0,111.0,109.0,113.0,442.0
2019.0,Francisco Beltrão,1.402,273.0,53.0,1.073,761.0,71.0,66.0,107.0,110.0,430.0
2020.0,Francisco Beltrão,1.158,559.0,41.0,900.0,730.0,61.0,56.0,107.0,136.0,660.0
2021.0,Francisco Beltrão,1.297,890.0,48.0,975.0,765.0,50.0,46.0,123.0,123.0,926.0
2022.0,Francisco Beltrão,1.251,1.164,93.0,1.08,734.0,58.0,73.0,111.0,84.0,637.0
2023.0,Francisco Beltrão,1.367,1.193,88.0,1.235,765.0,48.0,84.0,138.0,74.0,783.0
2018.0,Fênix,23.0,3.0,4.0,50.0,27.0,2.0,4.0,3.0,7.0,3.0
2019.0,Fênix,39.0,8.0,4.0,43.0,23.0,3.0,3.0,1.0,2.0,3.0
2020.0,Fênix,26.0,12.0,4.0,19.0,20.0,1.0,3.0,2.0,2.5,2.0
2021.0,Fênix,32.0,14.0,4.0,38.0,25.0,2.0,3.0,2.0,2.5,8.0
2022.0,Fênix,49.0,17.0,5.0,31.0,29.0,4.0,4.0,1.0,3.0,4.0
2023.0,Fênix,39.0,29.0,3.0,35.0,30.0,5.0,2.0,3.0,2.0,9.0
2018.0,General Carneiro,132.0,11.0,10.0,218.0,108.0,26.0,5.0,8.0,10.0,13.0
2019.0,General Carneiro,119.0,19.0,10.0,201.0,115.0,25.0,3.0,10.0,8.0,5.0
2020.0,General Carneiro,119.0,16.0,16.0,178.0,73.0,11.0,7.0,3.0,2.0,12.0
2021.0,General Carneiro,124.0,39.0,7.0,158.0,109.0,9.0,3.0,1.0,4.0,24.0
2022.0,General Carneiro,151.0,53.0,8.0,152.0,101.0,13.0,6.0,7.0,15.0,17.0
2023.0,General Carneiro,163.0,71.0,8.0,126.0,116.0,17.0,3.0,7.0,10.0,22.0
2018.0,Godoy Moreira,15.0,2.0,1.0,14.0,17.0,1.0,1.0,2.0,1.0,3.0
2019.0,Godoy Moreira,10.0,2.0,1.0,9.0,6.0,1.0,1.0,2.0,1.0,3.0
2020.0,Godoy Moreira,15.0,5.0,2.0,10.0,11.0,1.0,1.0,2.0,1.0,3.0
2021.0,Godoy Moreira,22.0,12.0,5.0,14.0,14.0,1.0,1.0,2.0,1.0,2.0
2022.0,Godoy Moreira,18.0,7.0,1.0,29.0,19.0,1.0,1.0,1.0,4.0,2.0
2023.0,Godoy Moreira,26.0,8.0,1.0,15.0,10.0,1.0,1.0,2.0,1.0,5.0
2018.0,Goioerê,301.0,86.0,13.0,419.0,217.0,93.0,24.0,45.0,50.0,54.0
2019.0,Goioerê,284.0,129.0,23.0,290.0,190.0,46.0,11.0,33.0,54.0,55.0
2020.0,Goioerê,265.0,161.0,12.0,318.0,125.0,39.0,19.0,19.0,49.0,44.0
2021.0,Goioerê,288.0,214.0,22.0,389.0,175.0,54.0,19.0,14.0,32.0,42.0
2022.0,Goioerê,275.0,309.0,19.0,367.0,189.0,50.0,10.0,10.0,21.0,51.0
2023.0,Goioerê,288.0,360.0,19.0,227.0,208.0,42.0,21.0,19.0,37.0,56.0
2018.0,Goioxim,42.0,1.0,5.0,48.0,13.0,4.0,1.0,1.0,1.0,3.0
2019.0,Goioxim,47.0,1.0,5.0,33.0,35.0,1.0,1.0,1.0,1.0,4.0
2020.0,Goioxim,65.0,14.0,1.0,26.0,32.0,1.0,1.0,1.0,1.0,6.0
2021.0,Goioxim,38.0,15.0,3.0,31.0,24.0,1.0,1.0,1.0,1.0,4.0
2022.0,Goioxim,58.0,23.0,7.0,22.0,23.0,1.0,1.0,1.0,1.0,2.0
2023.0,Goioxim,64.0,25.0,6.0,23.0,40.0,1.0,1.0,1.0,1.0,8.0
2018.0,Grandes Rios,44.0,6.0,7.0,73.0,25.0,8.0,5.0,3.0,7.0,6.0
2019.0,Grandes Rios,45.0,5.0,8.0,35.0,34.0,5.0,3.0,2.0,3.0,16.0
2020.0,Grandes Rios,39.0,5.0,2.0,41.0,26.0,2.0,4.0,3.0,2.0,7.0
2021.0,Grandes Rios,37.0,14.0,6.0,29.0,23.0,3.0,3.0,1.0,1.0,12.0
2022.0,Grandes Rios,55.0,24.0,3.0,43.0,36.0,2.0,1.0,2.0,1.0,18.0
2023.0,Grandes Rios,35.0,25.0,3.0,26.0,28.0,1.0,1.0,1.0,5.0,16.0
2018.0,Guairaçá,45.0,1.0,3.0,90.0,33.0,25.0,9.0,4.0,5.0,8.0
2019.0,Guairaçá,73.0,7.0,4.0,66.0,31.0,21.0,1.0,3.0,6.0,6.0
2020.0,Guairaçá,63.0,15.0,1.0,49.0,16.0,13.0,4.0,2.0,4.0,9.0
2021.0,Guairaçá,44.0,21.0,2.0,71.0,36.0,16.0,3.0,2.0,2.0,9.0
2022.0,Guairaçá,59.0,27.0,2.0,106.0,36.0,4.0,3.0,2.0,2.0,14.0
2023.0,Guairaçá,62.0,46.0,2.0,59.0,48.0,2.0,1.0,4.0,3.0,10.0
2018.0,Guamiranga,73.0,8.0,2.0,67.0,30.0,2.0,1.0,2.0,1.0,7.0
2019.0,Guamiranga,46.0,3.0,2.0,50.0,28.0,4.0,5.0,1.0,2.0,12.0
2020.0,Guamiranga,40.0,14.0,14.0,39.0,18.0,5.0,3.0,1.0,2.0,4.0
2021.0,Guamiranga,40.0,20.0,3.0,36.0,25.0,3.0,4.0,1.0,1.0,6.0
2022.0,Guamiranga,35.0,21.0,3.0,41.0,26.0,1.0,6.0,1.0,1.5,3.0
